@relation confirmated_deaths_Col

@attribute Province/State string
@attribute Country/Region {Colombia}
@attribute Lat numeric
@attribute Long numeric
@attribute Dia-610 numeric
@attribute Dia-609 numeric
@attribute Dia-608 numeric
@attribute Dia-607 numeric
@attribute Dia-606 numeric
@attribute Dia-605 numeric
@attribute Dia-604 numeric
@attribute Dia-603 numeric
@attribute Dia-602 numeric
@attribute Dia-601 numeric
@attribute Dia-600 numeric
@attribute Dia-599 numeric
@attribute Dia-598 numeric
@attribute Dia-597 numeric
@attribute Dia-596 numeric
@attribute Dia-595 numeric
@attribute Dia-594 numeric
@attribute Dia-593 numeric
@attribute Dia-592 numeric
@attribute Dia-591 numeric
@attribute Dia-590 numeric
@attribute Dia-589 numeric
@attribute Dia-588 numeric
@attribute Dia-587 numeric
@attribute Dia-586 numeric
@attribute Dia-585 numeric
@attribute Dia-584 numeric
@attribute Dia-583 numeric
@attribute Dia-582 numeric
@attribute Dia-581 numeric
@attribute Dia-580 numeric
@attribute Dia-579 numeric
@attribute Dia-578 numeric
@attribute Dia-577 numeric
@attribute Dia-576 numeric
@attribute Dia-575 numeric
@attribute Dia-574 numeric
@attribute Dia-573 numeric
@attribute Dia-572 numeric
@attribute Dia-571 numeric
@attribute Dia-570 numeric
@attribute Dia-569 numeric
@attribute Dia-568 numeric
@attribute Dia-567 numeric
@attribute Dia-566 numeric
@attribute Dia-565 numeric
@attribute Dia-564 numeric
@attribute Dia-563 numeric
@attribute Dia-562 numeric
@attribute Dia-561 numeric
@attribute Dia-560 numeric
@attribute Dia-559 numeric
@attribute Dia-558 numeric
@attribute Dia-557 numeric
@attribute Dia-556 numeric
@attribute Dia-555 numeric
@attribute Dia-554 numeric
@attribute Dia-553 numeric
@attribute Dia-552 numeric
@attribute Dia-551 numeric
@attribute Dia-550 numeric
@attribute Dia-549 numeric
@attribute Dia-548 numeric
@attribute Dia-547 numeric
@attribute Dia-546 numeric
@attribute Dia-545 numeric
@attribute Dia-544 numeric
@attribute Dia-543 numeric
@attribute Dia-542 numeric
@attribute Dia-541 numeric
@attribute Dia-540 numeric
@attribute Dia-539 numeric
@attribute Dia-538 numeric
@attribute Dia-537 numeric
@attribute Dia-536 numeric
@attribute Dia-535 numeric
@attribute Dia-534 numeric
@attribute Dia-533 numeric
@attribute Dia-532 numeric
@attribute Dia-531 numeric
@attribute Dia-530 numeric
@attribute Dia-529 numeric
@attribute Dia-528 numeric
@attribute Dia-527 numeric
@attribute Dia-526 numeric
@attribute Dia-525 numeric
@attribute Dia-524 numeric
@attribute Dia-523 numeric
@attribute Dia-522 numeric
@attribute Dia-521 numeric
@attribute Dia-520 numeric
@attribute Dia-519 numeric
@attribute Dia-518 numeric
@attribute Dia-517 numeric
@attribute Dia-516 numeric
@attribute Dia-515 numeric
@attribute Dia-514 numeric
@attribute Dia-513 numeric
@attribute Dia-512 numeric
@attribute Dia-511 numeric
@attribute Dia-510 numeric
@attribute Dia-509 numeric
@attribute Dia-508 numeric
@attribute Dia-507 numeric
@attribute Dia-506 numeric
@attribute Dia-505 numeric
@attribute Dia-504 numeric
@attribute Dia-503 numeric
@attribute Dia-502 numeric
@attribute Dia-501 numeric
@attribute Dia-500 numeric
@attribute Dia-499 numeric
@attribute Dia-498 numeric
@attribute Dia-497 numeric
@attribute Dia-496 numeric
@attribute Dia-495 numeric
@attribute Dia-494 numeric
@attribute Dia-493 numeric
@attribute Dia-492 numeric
@attribute Dia-491 numeric
@attribute Dia-490 numeric
@attribute Dia-489 numeric
@attribute Dia-488 numeric
@attribute Dia-487 numeric
@attribute Dia-486 numeric
@attribute Dia-485 numeric
@attribute Dia-484 numeric
@attribute Dia-483 numeric
@attribute Dia-482 numeric
@attribute Dia-481 numeric
@attribute Dia-480 numeric
@attribute Dia-479 numeric
@attribute Dia-478 numeric
@attribute Dia-477 numeric
@attribute Dia-476 numeric
@attribute Dia-475 numeric
@attribute Dia-474 numeric
@attribute Dia-473 numeric
@attribute Dia-472 numeric
@attribute Dia-471 numeric
@attribute Dia-470 numeric
@attribute Dia-469 numeric
@attribute Dia-468 numeric
@attribute Dia-467 numeric
@attribute Dia-466 numeric
@attribute Dia-465 numeric
@attribute Dia-464 numeric
@attribute Dia-463 numeric
@attribute Dia-462 numeric
@attribute Dia-461 numeric
@attribute Dia-460 numeric
@attribute Dia-459 numeric
@attribute Dia-458 numeric
@attribute Dia-457 numeric
@attribute Dia-456 numeric
@attribute Dia-455 numeric
@attribute Dia-454 numeric
@attribute Dia-453 numeric
@attribute Dia-452 numeric
@attribute Dia-451 numeric
@attribute Dia-450 numeric
@attribute Dia-449 numeric
@attribute Dia-448 numeric
@attribute Dia-447 numeric
@attribute Dia-446 numeric
@attribute Dia-445 numeric
@attribute Dia-444 numeric
@attribute Dia-443 numeric
@attribute Dia-442 numeric
@attribute Dia-441 numeric
@attribute Dia-440 numeric
@attribute Dia-439 numeric
@attribute Dia-438 numeric
@attribute Dia-437 numeric
@attribute Dia-436 numeric
@attribute Dia-435 numeric
@attribute Dia-434 numeric
@attribute Dia-433 numeric
@attribute Dia-432 numeric
@attribute Dia-431 numeric
@attribute Dia-430 numeric
@attribute Dia-429 numeric
@attribute Dia-428 numeric
@attribute Dia-427 numeric
@attribute Dia-426 numeric
@attribute Dia-425 numeric
@attribute Dia-424 numeric
@attribute Dia-423 numeric
@attribute Dia-422 numeric
@attribute Dia-421 numeric
@attribute Dia-420 numeric
@attribute Dia-419 numeric
@attribute Dia-418 numeric
@attribute Dia-417 numeric
@attribute Dia-416 numeric
@attribute Dia-415 numeric
@attribute Dia-414 numeric
@attribute Dia-413 numeric
@attribute Dia-412 numeric
@attribute Dia-411 numeric
@attribute Dia-410 numeric
@attribute Dia-409 numeric
@attribute Dia-408 numeric
@attribute Dia-407 numeric
@attribute Dia-406 numeric
@attribute Dia-405 numeric
@attribute Dia-404 numeric
@attribute Dia-403 numeric
@attribute Dia-402 numeric
@attribute Dia-401 numeric
@attribute Dia-400 numeric
@attribute Dia-399 numeric
@attribute Dia-398 numeric
@attribute Dia-397 numeric
@attribute Dia-396 numeric
@attribute Dia-395 numeric
@attribute Dia-394 numeric
@attribute Dia-393 numeric
@attribute Dia-392 numeric
@attribute Dia-391 numeric
@attribute Dia-390 numeric
@attribute Dia-389 numeric
@attribute Dia-388 numeric
@attribute Dia-387 numeric
@attribute Dia-386 numeric
@attribute Dia-385 numeric
@attribute Dia-384 numeric
@attribute Dia-383 numeric
@attribute Dia-382 numeric
@attribute Dia-381 numeric
@attribute Dia-380 numeric
@attribute Dia-379 numeric
@attribute Dia-378 numeric
@attribute Dia-377 numeric
@attribute Dia-376 numeric
@attribute Dia-375 numeric
@attribute Dia-374 numeric
@attribute Dia-373 numeric
@attribute Dia-372 numeric
@attribute Dia-371 numeric
@attribute Dia-370 numeric
@attribute Dia-369 numeric
@attribute Dia-368 numeric
@attribute Dia-367 numeric
@attribute Dia-366 numeric
@attribute Dia-365 numeric
@attribute Dia-364 numeric
@attribute Dia-363 numeric
@attribute Dia-362 numeric
@attribute Dia-361 numeric
@attribute Dia-360 numeric
@attribute Dia-359 numeric
@attribute Dia-358 numeric
@attribute Dia-357 numeric
@attribute Dia-356 numeric
@attribute Dia-355 numeric
@attribute Dia-354 numeric
@attribute Dia-353 numeric
@attribute Dia-352 numeric
@attribute Dia-351 numeric
@attribute Dia-350 numeric
@attribute Dia-349 numeric
@attribute Dia-348 numeric
@attribute Dia-347 numeric
@attribute Dia-346 numeric
@attribute Dia-345 numeric
@attribute Dia-344 numeric
@attribute Dia-343 numeric
@attribute Dia-342 numeric
@attribute Dia-341 numeric
@attribute Dia-340 numeric
@attribute Dia-339 numeric
@attribute Dia-338 numeric
@attribute Dia-337 numeric
@attribute Dia-336 numeric
@attribute Dia-335 numeric
@attribute Dia-334 numeric
@attribute Dia-333 numeric
@attribute Dia-332 numeric
@attribute Dia-331 numeric
@attribute Dia-330 numeric
@attribute Dia-329 numeric
@attribute Dia-328 numeric
@attribute Dia-327 numeric
@attribute Dia-326 numeric
@attribute Dia-325 numeric
@attribute Dia-324 numeric
@attribute Dia-323 numeric
@attribute Dia-322 numeric
@attribute Dia-321 numeric
@attribute Dia-320 numeric
@attribute Dia-319 numeric
@attribute Dia-318 numeric
@attribute Dia-317 numeric
@attribute Dia-316 numeric
@attribute Dia-315 numeric
@attribute Dia-314 numeric
@attribute Dia-313 numeric
@attribute Dia-312 numeric
@attribute Dia-311 numeric
@attribute Dia-310 numeric
@attribute Dia-309 numeric
@attribute Dia-308 numeric
@attribute Dia-307 numeric
@attribute Dia-306 numeric
@attribute Dia-305 numeric
@attribute Dia-304 numeric
@attribute Dia-303 numeric
@attribute Dia-302 numeric
@attribute Dia-301 numeric
@attribute Dia-300 numeric
@attribute Dia-299 numeric
@attribute Dia-298 numeric
@attribute Dia-297 numeric
@attribute Dia-296 numeric
@attribute Dia-295 numeric
@attribute Dia-294 numeric
@attribute Dia-293 numeric
@attribute Dia-292 numeric
@attribute Dia-291 numeric
@attribute Dia-290 numeric
@attribute Dia-289 numeric
@attribute Dia-288 numeric
@attribute Dia-287 numeric
@attribute Dia-286 numeric
@attribute Dia-285 numeric
@attribute Dia-284 numeric
@attribute Dia-283 numeric
@attribute Dia-282 numeric
@attribute Dia-281 numeric
@attribute Dia-280 numeric
@attribute Dia-279 numeric
@attribute Dia-278 numeric
@attribute Dia-277 numeric
@attribute Dia-276 numeric
@attribute Dia-275 numeric
@attribute Dia-274 numeric
@attribute Dia-273 numeric
@attribute Dia-272 numeric
@attribute Dia-271 numeric
@attribute Dia-270 numeric
@attribute Dia-269 numeric
@attribute Dia-268 numeric
@attribute Dia-267 numeric
@attribute Dia-266 numeric
@attribute Dia-265 numeric
@attribute Dia-264 numeric
@attribute Dia-263 numeric
@attribute Dia-262 numeric
@attribute Dia-261 numeric
@attribute Dia-260 numeric
@attribute Dia-259 numeric
@attribute Dia-258 numeric
@attribute Dia-257 numeric
@attribute Dia-256 numeric
@attribute Dia-255 numeric
@attribute Dia-254 numeric
@attribute Dia-253 numeric
@attribute Dia-252 numeric
@attribute Dia-251 numeric
@attribute Dia-250 numeric
@attribute Dia-249 numeric
@attribute Dia-248 numeric
@attribute Dia-247 numeric
@attribute Dia-246 numeric
@attribute Dia-245 numeric
@attribute Dia-244 numeric
@attribute Dia-243 numeric
@attribute Dia-242 numeric
@attribute Dia-241 numeric
@attribute Dia-240 numeric
@attribute Dia-239 numeric
@attribute Dia-238 numeric
@attribute Dia-237 numeric
@attribute Dia-236 numeric
@attribute Dia-235 numeric
@attribute Dia-234 numeric
@attribute Dia-233 numeric
@attribute Dia-232 numeric
@attribute Dia-231 numeric
@attribute Dia-230 numeric
@attribute Dia-229 numeric
@attribute Dia-228 numeric
@attribute Dia-227 numeric
@attribute Dia-226 numeric
@attribute Dia-225 numeric
@attribute Dia-224 numeric
@attribute Dia-223 numeric
@attribute Dia-222 numeric
@attribute Dia-221 numeric
@attribute Dia-220 numeric
@attribute Dia-219 numeric
@attribute Dia-218 numeric
@attribute Dia-217 numeric
@attribute Dia-216 numeric
@attribute Dia-215 numeric
@attribute Dia-214 numeric
@attribute Dia-213 numeric
@attribute Dia-212 numeric
@attribute Dia-211 numeric
@attribute Dia-210 numeric
@attribute Dia-209 numeric
@attribute Dia-208 numeric
@attribute Dia-207 numeric
@attribute Dia-206 numeric
@attribute Dia-205 numeric
@attribute Dia-204 numeric
@attribute Dia-203 numeric
@attribute Dia-202 numeric
@attribute Dia-201 numeric
@attribute Dia-200 numeric
@attribute Dia-199 numeric
@attribute Dia-198 numeric
@attribute Dia-197 numeric
@attribute Dia-196 numeric
@attribute Dia-195 numeric
@attribute Dia-194 numeric
@attribute Dia-193 numeric
@attribute Dia-192 numeric
@attribute Dia-191 numeric
@attribute Dia-190 numeric
@attribute Dia-189 numeric
@attribute Dia-188 numeric
@attribute Dia-187 numeric
@attribute Dia-186 numeric
@attribute Dia-185 numeric
@attribute Dia-184 numeric
@attribute Dia-183 numeric
@attribute Dia-182 numeric
@attribute Dia-181 numeric
@attribute Dia-180 numeric
@attribute Dia-179 numeric
@attribute Dia-178 numeric
@attribute Dia-177 numeric
@attribute Dia-176 numeric
@attribute Dia-175 numeric
@attribute Dia-174 numeric
@attribute Dia-173 numeric
@attribute Dia-172 numeric
@attribute Dia-171 numeric
@attribute Dia-170 numeric
@attribute Dia-169 numeric
@attribute Dia-168 numeric
@attribute Dia-167 numeric
@attribute Dia-166 numeric
@attribute Dia-165 numeric
@attribute Dia-164 numeric
@attribute Dia-163 numeric
@attribute Dia-162 numeric
@attribute Dia-161 numeric
@attribute Dia-160 numeric
@attribute Dia-159 numeric
@attribute Dia-158 numeric
@attribute Dia-157 numeric
@attribute Dia-156 numeric
@attribute Dia-155 numeric
@attribute Dia-154 numeric
@attribute Dia-153 numeric
@attribute Dia-152 numeric
@attribute Dia-151 numeric
@attribute Dia-150 numeric
@attribute Dia-149 numeric
@attribute Dia-148 numeric
@attribute Dia-147 numeric
@attribute Dia-146 numeric
@attribute Dia-145 numeric
@attribute Dia-144 numeric
@attribute Dia-143 numeric
@attribute Dia-142 numeric
@attribute Dia-141 numeric
@attribute Dia-140 numeric
@attribute Dia-139 numeric
@attribute Dia-138 numeric
@attribute Dia-137 numeric
@attribute Dia-136 numeric
@attribute Dia-135 numeric
@attribute Dia-134 numeric
@attribute Dia-133 numeric
@attribute Dia-132 numeric
@attribute Dia-131 numeric
@attribute Dia-130 numeric
@attribute Dia-129 numeric
@attribute Dia-128 numeric
@attribute Dia-127 numeric
@attribute Dia-126 numeric
@attribute Dia-125 numeric
@attribute Dia-124 numeric
@attribute Dia-123 numeric
@attribute Dia-122 numeric
@attribute Dia-121 numeric
@attribute Dia-120 numeric
@attribute Dia-119 numeric
@attribute Dia-118 numeric
@attribute Dia-117 numeric
@attribute Dia-116 numeric
@attribute Dia-115 numeric
@attribute Dia-114 numeric
@attribute Dia-113 numeric
@attribute Dia-112 numeric
@attribute Dia-111 numeric
@attribute Dia-110 numeric
@attribute Dia-109 numeric
@attribute Dia-108 numeric
@attribute Dia-107 numeric
@attribute Dia-106 numeric
@attribute Dia-105 numeric
@attribute Dia-104 numeric
@attribute Dia-103 numeric
@attribute Dia-102 numeric
@attribute Dia-101 numeric
@attribute Dia-100 numeric
@attribute Dia-99 numeric
@attribute Dia-98 numeric
@attribute Dia-97 numeric
@attribute Dia-96 numeric
@attribute Dia-95 numeric
@attribute Dia-94 numeric
@attribute Dia-93 numeric
@attribute Dia-92 numeric
@attribute Dia-91 numeric
@attribute Dia-90 numeric
@attribute Dia-89 numeric
@attribute Dia-88 numeric
@attribute Dia-87 numeric
@attribute Dia-86 numeric
@attribute Dia-85 numeric
@attribute Dia-84 numeric
@attribute Dia-83 numeric
@attribute Dia-82 numeric
@attribute Dia-81 numeric
@attribute Dia-80 numeric
@attribute Dia-79 numeric
@attribute Dia-78 numeric
@attribute Dia-77 numeric
@attribute Dia-76 numeric
@attribute Dia-75 numeric
@attribute Dia-74 numeric
@attribute Dia-73 numeric
@attribute Dia-72 numeric
@attribute Dia-71 numeric
@attribute Dia-70 numeric
@attribute Dia-69 numeric
@attribute Dia-68 numeric
@attribute Dia-67 numeric
@attribute Dia-66 numeric
@attribute Dia-65 numeric
@attribute Dia-64 numeric
@attribute Dia-63 numeric
@attribute Dia-62 numeric
@attribute Dia-61 numeric
@attribute Dia-60 numeric
@attribute Dia-59 numeric
@attribute Dia-58 numeric
@attribute Dia-57 numeric
@attribute Dia-56 numeric
@attribute Dia-55 numeric
@attribute Dia-54 numeric
@attribute Dia-53 numeric
@attribute Dia-52 numeric
@attribute Dia-51 numeric
@attribute Dia-50 numeric
@attribute Dia-49 numeric
@attribute Dia-48 numeric
@attribute Dia-47 numeric
@attribute Dia-46 numeric
@attribute Dia-45 numeric
@attribute Dia-44 numeric
@attribute Dia-43 numeric
@attribute Dia-42 numeric
@attribute Dia-41 numeric
@attribute Dia-40 numeric
@attribute Dia-39 numeric
@attribute Dia-38 numeric
@attribute Dia-37 numeric
@attribute Dia-36 numeric
@attribute Dia-35 numeric
@attribute Dia-34 numeric
@attribute Dia-33 numeric
@attribute Dia-32 numeric
@attribute Dia-31 numeric
@attribute Dia-30 numeric
@attribute Dia-29 numeric
@attribute Dia-28 numeric
@attribute Dia-27 numeric
@attribute Dia-26 numeric
@attribute Dia-25 numeric
@attribute Dia-24 numeric
@attribute Dia-23 numeric
@attribute Dia-22 numeric
@attribute Dia-21 numeric
@attribute Dia-20 numeric
@attribute Dia-19 numeric
@attribute Dia-18 numeric
@attribute Dia-17 numeric
@attribute Dia-16 numeric
@attribute Dia-15 numeric
@attribute Dia-14 numeric
@attribute Dia-13 numeric
@attribute Dia-12 numeric
@attribute Dia-11 numeric
@attribute Dia-10 numeric
@attribute Dia-9 numeric
@attribute Dia-8 numeric
@attribute Dia-7 numeric
@attribute Dia-6 numeric
@attribute Dia-5 numeric
@attribute Dia-4 numeric
@attribute Dia-3 numeric
@attribute Dia-2 numeric
@attribute Dia-1 numeric
@attribute Clase numeric

@data
?,Colombia,45.709,-742.973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,3,9,9,13,22,34,57,75,102,108,158,196,231,277,378,470,491,539,608,702,798,906,1065,1161,1267,1406,1485,1579,1780,2054,2223,2473,2709,2776,2852,2979,3105,3233,3439,3621,3792,3977,4149,4356,4561,4881,5142,5379,5597,5949,6207,6507,7006,7285,7668,7973,8613,8959,9456,10051,10495,11063,11613,12272,12930,13610,14216,14939,15574,16295,16935,17687,18330,19131,20177,21175,21981,23003,24104,25366,26688,28236,29383,30493,31833,33354,35120,36635,38027,39236,40719,42078,43682,45212,46858,48746,50939,53063,54931,57046,60217,63276,65633,68652,71183,73572,77113,80599,84442,88591,91769,95043,97846,102009,106110,109505,113389,117110,120281,124494,128638,133973,140776,145632,150445,154277,159898,165169,173206,182140,190700,197278,204005,211038,218428,226373,233541,240795,248976,257101,267385,276055,286020,295508,306181,317651,327850,334979,345714,357710,367204,376870,387481,397623,410453,422519,433805,445111,456689,468332,476660,489122,502178,513719,522138,533103,541139,551688,562113,572243,581995,590492,599884,607904,615094,624026,633321,641574,650063,658456,666521,671848,679513,686851,694664,702088,708964,716319,721892,728590,736377,743945,750471,758398,765076,770435,777537,784268,790823,798317,806038,813056,818203,824042,829679,835339,841532,848147,855052,862158,869808,877684,886179,894300,902747,911316,919084,924098,930159,936982,945354,952371,959572,965883,974139,981700,990373,998942,1007711,1015885,1025052,1033218,1041935,1053122,1063151,1074184,1083321,1093256,1099392,1108086,1117977,1127733,1136447,1143887,1149064,1155356,1165326,1174012,1182697,1191634,1198746,1205217,1211128,1218003,1225490,1233444,1240493,1248417,1254979,1262494,1270991,1280487,1290510,1299613,1308376,1316806,1324792,1334089,1343322,1352607,1362249,1371103,1377100,1384610,1392133,1399911,1408909,1417072,1425774,1434516,1444646,1456599,1468795,1482072,1496062,1507222,1518067,1530593,1544826,1559766,1574707,1584903,1594497,1603807,1614822,1626461,1642775,1654880,1666408,1675820,1686131,1702966,1719771,1737347,1755568,1771363,1786900,1801903,1816082,1831980,1849101,1870179,1891034,1908413,1923132,1939071,1956979,1972345,1987418,2002969,2015485,2027746,2041352,2055305,2067575,2077633,2086806,2094884,2104506,2114597,2125622,2135412,2142660,2151207,2157216,2161462,2166904,2173347,2179641,2185169,2190116,2195039,2198549,2202598,2207701,2212525,2217001,2222018,2226262,2229663,2233589,2237542,2241225,2244792,2248135,2251690,2255260,2259599,2262646,2266211,2269582,2273245,2276656,2278861,2282372,2285960,2290539,2294617,2299082,2303144,2305884,2309600,2314154,2319293,2324426,2331187,2337230,2342278,2347224,2353210,2359942,2367337,2375591,2382730,2389779,2397731,2406377,2417826,2428048,2437197,2446219,2456409,2468236,2479617,2492081,2504206,2518715,2536198,2552937,2569314,2585801,2602719,2619422,2636076,2652947,2667136,2684101,2701313,2720619,2740544,2757274,2774464,2787303,2804881,2824626,2841934,2859724,2877746,2893655,2905254,2919805,2934611,2951101,2968626,2985536,3002758,3015301,3031726,3048719,3067879,3084460,3103333,3118426,3131410,3144547,3161126,3177212,3192050,3210787,3232456,3249433,3270614,3294101,3319193,3342567,3363061,3383279,3406456,3432422,3459422,3488046,3518046,3547017,3571067,3593016,3611602,3633481,3665137,3694707,3724705,3753224,3777600,3802052,3829879,3859824,3888614,3917348,3945166,3968405,3997021,4027016,4060013,4092746,4126340,4158716,4187194,4213074,4240982,4269297,4297302,4324230,4350495,4375861,4402582,4426811,4450086,4471622,4492537,4511960,4530610,4548142,4565372,4583442,4601335,4621260,4639466,4655921,4668750,4679994,4692570,4705734,4716798,4727846,4736349,4747775,4757139,4766829,4776291,4785320,4794414,4801050,4807979,4815063,4821603,4828583,4834634,4838984,4843007,4846955,4852323,4856595,4860622,4864629,4867761,4870922,4874169,4877323,4880516,4883932,4886897,4889537,4892235,4894702,4897150,4899085,4901163,4903304,4905258,4907264,4909086,4911082,4913031,4914881,4916980,4918649,4919773,4921410,4923197,4925000,4926772,4928578,4930249,4931563,4932998,4934568,4936052,4937596,4939251,4941064,4942249,4943622,4945203,4946811
?,Colombia,4.5709,-74.2973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,3,4,6,6,6,10,12,16,17,19,25,32,35,46,50,54,69,80,100,109,112,127,131,144,153,166,179,189,196,206,215,225,233,244,253,269,278,293,314,324,340,358,378,397,407,428,445,463,479,493,509,525,546,562,574,592,613,630,652,682,705,727,750,776,803,822,853,890,939,969,1009,1045,1087,1145,1205,1259,1308,1372,1433,1488,1545,1592,1667,1726,1801,1864,1950,2045,2126,2237,2310,2404,2491,2654,2811,2939,3178,3274,3334,3470,3641,3777,3942,4064,4210,4359,4527,4714,4925,5119,5307,5455,5625,5814,6029,6288,6516,6736,6929,7166,7373,7688,7975,8269,8525,8777,9074,9454,9810,10105,10330,10650,11017,11315,11624,11939,12250,12540,12842,13154,13475,13837,14145,14492,14810,15097,15372,15619,15979,16183,16568,16968,17316,17612,17889,18184,18467,18766,19063,19363,19662,20050,20345,20618,20888,21156,21412,21615,21817,22053,22275,22518,22734,22924,23123,23288,23478,23665,23665,24039,24208,24397,24397,24746,24746,25103,25296,25488,25641,25828,25998,26196,26397,26556,26712,26844,27017,27180,27180,27495,27660,27834,27985,28141,28306,28457,28616,28803,28970,29102,29272,29464,29637,29802,30000,30154,30348,30565,30753,30926,31135,31314,31515,31653,31847,32013,32209,32405,32595,32791,32974,33128,33312,33491,33669,33829,34031,34223,34381,34563,34761,34929,35104,35287,35479,35677,35860,36019,36214,36401,36584,36766,36934,37117,37305,37467,37633,37808,37995,38158,38308,38484,38669,38866,39053,39195,39356,39560,39787,40019,40268,40475,40680,40931,41174,41454,41690,41943,42171,42374,42620,42909,43213,43495,43765,43965,44187,44428,44723,45067,45431,45784,46114,46451,46782,47124,47491,47868,48256,48631,49004,49402,49792,50187,50586,50982,51374,51747,52128,52523,52913,53284,53650,53983,54272,54576,54877,55131,55403,55693,55993,56290,56507,56733,56983,57196,57425,57605,57786,57949,58134,58334,58511,58685,58834,58974,59118,59260,59396,59518,59660,59766,59866,59972,60082,60189,60300,60412,60503,60598,60676,60773,60858,60950,61046,61143,61243,61368,61498,61636,61771,61907,62028,62148,62274,62394,62519,62645,62790,62955,63079,63255,63422,63614,63777,63932,64094,64293,64524,64767,65014,65283,65608,65889,66156,66482,66819,67199,67564,67931,68328,68748,69177,69596,70026,70446,70886,71351,71799,72235,72725,73230,73720,73992,74477,75164,75627,76015,76414,76867,77359,77854,78342,78771,79261,79760,80250,80780,81300,81809,82291,82743,83233,83719,84228,84724,85207,85666,86180,86693,87207,87747,88282,88774,89297,89808,90353,90890,91422,91961,92496,92923,93394,94046,94615,95192,95778,96366,96965,97560,98156,98746,99335,99934,100582,101302,101947,102636,103321,104014,104678,105326,105934,106544,107137,107723,108314,108896,109466,110019,110578,111155,111731,112298,112826,113335,113839,114337,114833,115333,115831,116307,116753,117131,117482,117836,118188,118538,118868,119182,119482,119801,120126,120432,120723,120998,121216,121216,121695,121899,122087,122277,122458,122601,122768,122953,123097,123221,123356,123459,123580,123688,123781,123901,124023,124121,124216,124315,124388,124474,124567,124648,124743,124811,124883,124945,125016,125097,125158,125230,125278,125331,125378,125427,125480,125529,125592,125647,125687,125713,125753,125782,125826,125860,125895,125924,125962,126006,126032
