@relation confirmated_deaths_Spa

@attribute Province/State string
@attribute Country/Region {Spain}
@attribute Lat {40.463.667,40.463667}
@attribute Long numeric
@attribute Dia-610 numeric
@attribute Dia-609 numeric
@attribute Dia-608 numeric
@attribute Dia-607 numeric
@attribute Dia-606 numeric
@attribute Dia-605 numeric
@attribute Dia-604 numeric
@attribute Dia-603 numeric
@attribute Dia-602 numeric
@attribute Dia-601 numeric
@attribute Dia-600 numeric
@attribute Dia-599 numeric
@attribute Dia-598 numeric
@attribute Dia-597 numeric
@attribute Dia-596 numeric
@attribute Dia-595 numeric
@attribute Dia-594 numeric
@attribute Dia-593 numeric
@attribute Dia-592 numeric
@attribute Dia-591 numeric
@attribute Dia-590 numeric
@attribute Dia-589 numeric
@attribute Dia-588 numeric
@attribute Dia-587 numeric
@attribute Dia-586 numeric
@attribute Dia-585 numeric
@attribute Dia-584 numeric
@attribute Dia-583 numeric
@attribute Dia-582 numeric
@attribute Dia-581 numeric
@attribute Dia-580 numeric
@attribute Dia-579 numeric
@attribute Dia-578 numeric
@attribute Dia-577 numeric
@attribute Dia-576 numeric
@attribute Dia-575 numeric
@attribute Dia-574 numeric
@attribute Dia-573 numeric
@attribute Dia-572 numeric
@attribute Dia-571 numeric
@attribute Dia-570 numeric
@attribute Dia-569 numeric
@attribute Dia-568 numeric
@attribute Dia-567 numeric
@attribute Dia-566 numeric
@attribute Dia-565 numeric
@attribute Dia-564 numeric
@attribute Dia-563 numeric
@attribute Dia-562 numeric
@attribute Dia-561 numeric
@attribute Dia-560 numeric
@attribute Dia-559 numeric
@attribute Dia-558 numeric
@attribute Dia-557 numeric
@attribute Dia-556 numeric
@attribute Dia-555 numeric
@attribute Dia-554 numeric
@attribute Dia-553 numeric
@attribute Dia-552 numeric
@attribute Dia-551 numeric
@attribute Dia-550 numeric
@attribute Dia-549 numeric
@attribute Dia-548 numeric
@attribute Dia-547 numeric
@attribute Dia-546 numeric
@attribute Dia-545 numeric
@attribute Dia-544 numeric
@attribute Dia-543 numeric
@attribute Dia-542 numeric
@attribute Dia-541 numeric
@attribute Dia-540 numeric
@attribute Dia-539 numeric
@attribute Dia-538 numeric
@attribute Dia-537 numeric
@attribute Dia-536 numeric
@attribute Dia-535 numeric
@attribute Dia-534 numeric
@attribute Dia-533 numeric
@attribute Dia-532 numeric
@attribute Dia-531 numeric
@attribute Dia-530 numeric
@attribute Dia-529 numeric
@attribute Dia-528 numeric
@attribute Dia-527 numeric
@attribute Dia-526 numeric
@attribute Dia-525 numeric
@attribute Dia-524 numeric
@attribute Dia-523 numeric
@attribute Dia-522 numeric
@attribute Dia-521 numeric
@attribute Dia-520 numeric
@attribute Dia-519 numeric
@attribute Dia-518 numeric
@attribute Dia-517 numeric
@attribute Dia-516 numeric
@attribute Dia-515 numeric
@attribute Dia-514 numeric
@attribute Dia-513 numeric
@attribute Dia-512 numeric
@attribute Dia-511 numeric
@attribute Dia-510 numeric
@attribute Dia-509 numeric
@attribute Dia-508 numeric
@attribute Dia-507 numeric
@attribute Dia-506 numeric
@attribute Dia-505 numeric
@attribute Dia-504 numeric
@attribute Dia-503 numeric
@attribute Dia-502 numeric
@attribute Dia-501 numeric
@attribute Dia-500 numeric
@attribute Dia-499 numeric
@attribute Dia-498 numeric
@attribute Dia-497 numeric
@attribute Dia-496 numeric
@attribute Dia-495 numeric
@attribute Dia-494 numeric
@attribute Dia-493 numeric
@attribute Dia-492 numeric
@attribute Dia-491 numeric
@attribute Dia-490 numeric
@attribute Dia-489 numeric
@attribute Dia-488 numeric
@attribute Dia-487 numeric
@attribute Dia-486 numeric
@attribute Dia-485 numeric
@attribute Dia-484 numeric
@attribute Dia-483 numeric
@attribute Dia-482 numeric
@attribute Dia-481 numeric
@attribute Dia-480 numeric
@attribute Dia-479 numeric
@attribute Dia-478 numeric
@attribute Dia-477 numeric
@attribute Dia-476 numeric
@attribute Dia-475 numeric
@attribute Dia-474 numeric
@attribute Dia-473 numeric
@attribute Dia-472 numeric
@attribute Dia-471 numeric
@attribute Dia-470 numeric
@attribute Dia-469 numeric
@attribute Dia-468 numeric
@attribute Dia-467 numeric
@attribute Dia-466 numeric
@attribute Dia-465 numeric
@attribute Dia-464 numeric
@attribute Dia-463 numeric
@attribute Dia-462 numeric
@attribute Dia-461 numeric
@attribute Dia-460 numeric
@attribute Dia-459 numeric
@attribute Dia-458 numeric
@attribute Dia-457 numeric
@attribute Dia-456 numeric
@attribute Dia-455 numeric
@attribute Dia-454 numeric
@attribute Dia-453 numeric
@attribute Dia-452 numeric
@attribute Dia-451 numeric
@attribute Dia-450 numeric
@attribute Dia-449 numeric
@attribute Dia-448 numeric
@attribute Dia-447 numeric
@attribute Dia-446 numeric
@attribute Dia-445 numeric
@attribute Dia-444 numeric
@attribute Dia-443 numeric
@attribute Dia-442 numeric
@attribute Dia-441 numeric
@attribute Dia-440 numeric
@attribute Dia-439 numeric
@attribute Dia-438 numeric
@attribute Dia-437 numeric
@attribute Dia-436 numeric
@attribute Dia-435 numeric
@attribute Dia-434 numeric
@attribute Dia-433 numeric
@attribute Dia-432 numeric
@attribute Dia-431 numeric
@attribute Dia-430 numeric
@attribute Dia-429 numeric
@attribute Dia-428 numeric
@attribute Dia-427 numeric
@attribute Dia-426 numeric
@attribute Dia-425 numeric
@attribute Dia-424 numeric
@attribute Dia-423 numeric
@attribute Dia-422 numeric
@attribute Dia-421 numeric
@attribute Dia-420 numeric
@attribute Dia-419 numeric
@attribute Dia-418 numeric
@attribute Dia-417 numeric
@attribute Dia-416 numeric
@attribute Dia-415 numeric
@attribute Dia-414 numeric
@attribute Dia-413 numeric
@attribute Dia-412 numeric
@attribute Dia-411 numeric
@attribute Dia-410 numeric
@attribute Dia-409 numeric
@attribute Dia-408 numeric
@attribute Dia-407 numeric
@attribute Dia-406 numeric
@attribute Dia-405 numeric
@attribute Dia-404 numeric
@attribute Dia-403 numeric
@attribute Dia-402 numeric
@attribute Dia-401 numeric
@attribute Dia-400 numeric
@attribute Dia-399 numeric
@attribute Dia-398 numeric
@attribute Dia-397 numeric
@attribute Dia-396 numeric
@attribute Dia-395 numeric
@attribute Dia-394 numeric
@attribute Dia-393 numeric
@attribute Dia-392 numeric
@attribute Dia-391 numeric
@attribute Dia-390 numeric
@attribute Dia-389 numeric
@attribute Dia-388 numeric
@attribute Dia-387 numeric
@attribute Dia-386 numeric
@attribute Dia-385 numeric
@attribute Dia-384 numeric
@attribute Dia-383 numeric
@attribute Dia-382 numeric
@attribute Dia-381 numeric
@attribute Dia-380 numeric
@attribute Dia-379 numeric
@attribute Dia-378 numeric
@attribute Dia-377 numeric
@attribute Dia-376 numeric
@attribute Dia-375 numeric
@attribute Dia-374 numeric
@attribute Dia-373 numeric
@attribute Dia-372 numeric
@attribute Dia-371 numeric
@attribute Dia-370 numeric
@attribute Dia-369 numeric
@attribute Dia-368 numeric
@attribute Dia-367 numeric
@attribute Dia-366 numeric
@attribute Dia-365 numeric
@attribute Dia-364 numeric
@attribute Dia-363 numeric
@attribute Dia-362 numeric
@attribute Dia-361 numeric
@attribute Dia-360 numeric
@attribute Dia-359 numeric
@attribute Dia-358 numeric
@attribute Dia-357 numeric
@attribute Dia-356 numeric
@attribute Dia-355 numeric
@attribute Dia-354 numeric
@attribute Dia-353 numeric
@attribute Dia-352 numeric
@attribute Dia-351 numeric
@attribute Dia-350 numeric
@attribute Dia-349 numeric
@attribute Dia-348 numeric
@attribute Dia-347 numeric
@attribute Dia-346 numeric
@attribute Dia-345 numeric
@attribute Dia-344 numeric
@attribute Dia-343 numeric
@attribute Dia-342 numeric
@attribute Dia-341 numeric
@attribute Dia-340 numeric
@attribute Dia-339 numeric
@attribute Dia-338 numeric
@attribute Dia-337 numeric
@attribute Dia-336 numeric
@attribute Dia-335 numeric
@attribute Dia-334 numeric
@attribute Dia-333 numeric
@attribute Dia-332 numeric
@attribute Dia-331 numeric
@attribute Dia-330 numeric
@attribute Dia-329 numeric
@attribute Dia-328 numeric
@attribute Dia-327 numeric
@attribute Dia-326 numeric
@attribute Dia-325 numeric
@attribute Dia-324 numeric
@attribute Dia-323 numeric
@attribute Dia-322 numeric
@attribute Dia-321 numeric
@attribute Dia-320 numeric
@attribute Dia-319 numeric
@attribute Dia-318 numeric
@attribute Dia-317 numeric
@attribute Dia-316 numeric
@attribute Dia-315 numeric
@attribute Dia-314 numeric
@attribute Dia-313 numeric
@attribute Dia-312 numeric
@attribute Dia-311 numeric
@attribute Dia-310 numeric
@attribute Dia-309 numeric
@attribute Dia-308 numeric
@attribute Dia-307 numeric
@attribute Dia-306 numeric
@attribute Dia-305 numeric
@attribute Dia-304 numeric
@attribute Dia-303 numeric
@attribute Dia-302 numeric
@attribute Dia-301 numeric
@attribute Dia-300 numeric
@attribute Dia-299 numeric
@attribute Dia-298 numeric
@attribute Dia-297 numeric
@attribute Dia-296 numeric
@attribute Dia-295 numeric
@attribute Dia-294 numeric
@attribute Dia-293 numeric
@attribute Dia-292 numeric
@attribute Dia-291 numeric
@attribute Dia-290 numeric
@attribute Dia-289 numeric
@attribute Dia-288 numeric
@attribute Dia-287 numeric
@attribute Dia-286 numeric
@attribute Dia-285 numeric
@attribute Dia-284 numeric
@attribute Dia-283 numeric
@attribute Dia-282 numeric
@attribute Dia-281 numeric
@attribute Dia-280 numeric
@attribute Dia-279 numeric
@attribute Dia-278 numeric
@attribute Dia-277 numeric
@attribute Dia-276 numeric
@attribute Dia-275 numeric
@attribute Dia-274 numeric
@attribute Dia-273 numeric
@attribute Dia-272 numeric
@attribute Dia-271 numeric
@attribute Dia-270 numeric
@attribute Dia-269 numeric
@attribute Dia-268 numeric
@attribute Dia-267 numeric
@attribute Dia-266 numeric
@attribute Dia-265 numeric
@attribute Dia-264 numeric
@attribute Dia-263 numeric
@attribute Dia-262 numeric
@attribute Dia-261 numeric
@attribute Dia-260 numeric
@attribute Dia-259 numeric
@attribute Dia-258 numeric
@attribute Dia-257 numeric
@attribute Dia-256 numeric
@attribute Dia-255 numeric
@attribute Dia-254 numeric
@attribute Dia-253 numeric
@attribute Dia-252 numeric
@attribute Dia-251 numeric
@attribute Dia-250 numeric
@attribute Dia-249 numeric
@attribute Dia-248 numeric
@attribute Dia-247 numeric
@attribute Dia-246 numeric
@attribute Dia-245 numeric
@attribute Dia-244 numeric
@attribute Dia-243 numeric
@attribute Dia-242 numeric
@attribute Dia-241 numeric
@attribute Dia-240 numeric
@attribute Dia-239 numeric
@attribute Dia-238 numeric
@attribute Dia-237 numeric
@attribute Dia-236 numeric
@attribute Dia-235 numeric
@attribute Dia-234 numeric
@attribute Dia-233 numeric
@attribute Dia-232 numeric
@attribute Dia-231 numeric
@attribute Dia-230 numeric
@attribute Dia-229 numeric
@attribute Dia-228 numeric
@attribute Dia-227 numeric
@attribute Dia-226 numeric
@attribute Dia-225 numeric
@attribute Dia-224 numeric
@attribute Dia-223 numeric
@attribute Dia-222 numeric
@attribute Dia-221 numeric
@attribute Dia-220 numeric
@attribute Dia-219 numeric
@attribute Dia-218 numeric
@attribute Dia-217 numeric
@attribute Dia-216 numeric
@attribute Dia-215 numeric
@attribute Dia-214 numeric
@attribute Dia-213 numeric
@attribute Dia-212 numeric
@attribute Dia-211 numeric
@attribute Dia-210 numeric
@attribute Dia-209 numeric
@attribute Dia-208 numeric
@attribute Dia-207 numeric
@attribute Dia-206 numeric
@attribute Dia-205 numeric
@attribute Dia-204 numeric
@attribute Dia-203 numeric
@attribute Dia-202 numeric
@attribute Dia-201 numeric
@attribute Dia-200 numeric
@attribute Dia-199 numeric
@attribute Dia-198 numeric
@attribute Dia-197 numeric
@attribute Dia-196 numeric
@attribute Dia-195 numeric
@attribute Dia-194 numeric
@attribute Dia-193 numeric
@attribute Dia-192 numeric
@attribute Dia-191 numeric
@attribute Dia-190 numeric
@attribute Dia-189 numeric
@attribute Dia-188 numeric
@attribute Dia-187 numeric
@attribute Dia-186 numeric
@attribute Dia-185 numeric
@attribute Dia-184 numeric
@attribute Dia-183 numeric
@attribute Dia-182 numeric
@attribute Dia-181 numeric
@attribute Dia-180 numeric
@attribute Dia-179 numeric
@attribute Dia-178 numeric
@attribute Dia-177 numeric
@attribute Dia-176 numeric
@attribute Dia-175 numeric
@attribute Dia-174 numeric
@attribute Dia-173 numeric
@attribute Dia-172 numeric
@attribute Dia-171 numeric
@attribute Dia-170 numeric
@attribute Dia-169 numeric
@attribute Dia-168 numeric
@attribute Dia-167 numeric
@attribute Dia-166 numeric
@attribute Dia-165 numeric
@attribute Dia-164 numeric
@attribute Dia-163 numeric
@attribute Dia-162 numeric
@attribute Dia-161 numeric
@attribute Dia-160 numeric
@attribute Dia-159 numeric
@attribute Dia-158 numeric
@attribute Dia-157 numeric
@attribute Dia-156 numeric
@attribute Dia-155 numeric
@attribute Dia-154 numeric
@attribute Dia-153 numeric
@attribute Dia-152 numeric
@attribute Dia-151 numeric
@attribute Dia-150 numeric
@attribute Dia-149 numeric
@attribute Dia-148 numeric
@attribute Dia-147 numeric
@attribute Dia-146 numeric
@attribute Dia-145 numeric
@attribute Dia-144 numeric
@attribute Dia-143 numeric
@attribute Dia-142 numeric
@attribute Dia-141 numeric
@attribute Dia-140 numeric
@attribute Dia-139 numeric
@attribute Dia-138 numeric
@attribute Dia-137 numeric
@attribute Dia-136 numeric
@attribute Dia-135 numeric
@attribute Dia-134 numeric
@attribute Dia-133 numeric
@attribute Dia-132 numeric
@attribute Dia-131 numeric
@attribute Dia-130 numeric
@attribute Dia-129 numeric
@attribute Dia-128 numeric
@attribute Dia-127 numeric
@attribute Dia-126 numeric
@attribute Dia-125 numeric
@attribute Dia-124 numeric
@attribute Dia-123 numeric
@attribute Dia-122 numeric
@attribute Dia-121 numeric
@attribute Dia-120 numeric
@attribute Dia-119 numeric
@attribute Dia-118 numeric
@attribute Dia-117 numeric
@attribute Dia-116 numeric
@attribute Dia-115 numeric
@attribute Dia-114 numeric
@attribute Dia-113 numeric
@attribute Dia-112 numeric
@attribute Dia-111 numeric
@attribute Dia-110 numeric
@attribute Dia-109 numeric
@attribute Dia-108 numeric
@attribute Dia-107 numeric
@attribute Dia-106 numeric
@attribute Dia-105 numeric
@attribute Dia-104 numeric
@attribute Dia-103 numeric
@attribute Dia-102 numeric
@attribute Dia-101 numeric
@attribute Dia-100 numeric
@attribute Dia-99 numeric
@attribute Dia-98 numeric
@attribute Dia-97 numeric
@attribute Dia-96 numeric
@attribute Dia-95 numeric
@attribute Dia-94 numeric
@attribute Dia-93 numeric
@attribute Dia-92 numeric
@attribute Dia-91 numeric
@attribute Dia-90 numeric
@attribute Dia-89 numeric
@attribute Dia-88 numeric
@attribute Dia-87 numeric
@attribute Dia-86 numeric
@attribute Dia-85 numeric
@attribute Dia-84 numeric
@attribute Dia-83 numeric
@attribute Dia-82 numeric
@attribute Dia-81 numeric
@attribute Dia-80 numeric
@attribute Dia-79 numeric
@attribute Dia-78 numeric
@attribute Dia-77 numeric
@attribute Dia-76 numeric
@attribute Dia-75 numeric
@attribute Dia-74 numeric
@attribute Dia-73 numeric
@attribute Dia-72 numeric
@attribute Dia-71 numeric
@attribute Dia-70 numeric
@attribute Dia-69 numeric
@attribute Dia-68 numeric
@attribute Dia-67 numeric
@attribute Dia-66 numeric
@attribute Dia-65 numeric
@attribute Dia-64 numeric
@attribute Dia-63 numeric
@attribute Dia-62 numeric
@attribute Dia-61 numeric
@attribute Dia-60 numeric
@attribute Dia-59 numeric
@attribute Dia-58 numeric
@attribute Dia-57 numeric
@attribute Dia-56 numeric
@attribute Dia-55 numeric
@attribute Dia-54 numeric
@attribute Dia-53 numeric
@attribute Dia-52 numeric
@attribute Dia-51 numeric
@attribute Dia-50 numeric
@attribute Dia-49 numeric
@attribute Dia-48 numeric
@attribute Dia-47 numeric
@attribute Dia-46 numeric
@attribute Dia-45 numeric
@attribute Dia-44 numeric
@attribute Dia-43 numeric
@attribute Dia-42 numeric
@attribute Dia-41 numeric
@attribute Dia-40 numeric
@attribute Dia-39 numeric
@attribute Dia-38 numeric
@attribute Dia-37 numeric
@attribute Dia-36 numeric
@attribute Dia-35 numeric
@attribute Dia-34 numeric
@attribute Dia-33 numeric
@attribute Dia-32 numeric
@attribute Dia-31 numeric
@attribute Dia-30 numeric
@attribute Dia-29 numeric
@attribute Dia-28 numeric
@attribute Dia-27 numeric
@attribute Dia-26 numeric
@attribute Dia-25 numeric
@attribute Dia-24 numeric
@attribute Dia-23 numeric
@attribute Dia-22 numeric
@attribute Dia-21 numeric
@attribute Dia-20 numeric
@attribute Dia-19 numeric
@attribute Dia-18 numeric
@attribute Dia-17 numeric
@attribute Dia-16 numeric
@attribute Dia-15 numeric
@attribute Dia-14 numeric
@attribute Dia-13 numeric
@attribute Dia-12 numeric
@attribute Dia-11 numeric
@attribute Dia-10 numeric
@attribute Dia-9 numeric
@attribute Dia-8 numeric
@attribute Dia-7 numeric
@attribute Dia-6 numeric
@attribute Dia-5 numeric
@attribute Dia-4 numeric
@attribute Dia-3 numeric
@attribute Dia-2 numeric
@attribute Dia-1 numeric
@attribute Clase numeric

@data
?,Spain,40.463.667,-374.922,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,6,13,15,32,45,84,120,165,222,259,400,500,673,1073,1695,2277,2277,5232,6391,7798,9942,11748,13910,17963,20410,25374,28768,35136,39885,49515,57786,65719,73235,80110,87956,95923,104118,112065,119199,126168,131646,136675,141942,148220,153222,158273,163027,166831,170099,172541,177644,184948,190839,191726,198674,200210,204178,208389,213024,202990,205905,207634,209465,210773,212917,213435,215216,216582,217466,218011,219329,220325,221447,222857,223578,224350,227436,228030,228691,229540,230183,230698,230698,231606,232037,232555,233037,234824,235290,235772,235400,236259,236259,237906,238564,239228,239479,239638,239932,240326,240660,240978,241310,241550,241717,241966,242280,242707,243209,243605,243928,244109,244328,244683,245268,245575,245938,246272,246504,246752,247086,247486,247905,248469,248770,248970,249271,249659,250103,250545,250545,250545,251789,252130,252513,253056,253908,253908,253908,255953,256619,257494,258855,260255,260255,260255,264836,266194,267551,270166,272421,272421,272421,278782,280610,282641,285430,288522,288522,288522,297054,302814,305767,309855,314362,314362,314362,322980,326612,329784,337334,342813,342813,342813,359082,364196,370867,377906,386054,386054,386054,405436,412553,419849,429507,439286,439286,439286,462858,470973,479554,488513,498989,498989,498989,525549,534513,543379,554143,566326,566326,566326,593730,603167,614360,625651,640040,640040,640040,671468,682267,693556,704209,716481,716481,716481,748266,748266,769188,778607,789932,789932,789932,813412,825410,835901,848324,861112,861112,861112,888968,896086,908056,921374,936560,936560,936560,974449,988322,1005295,1026281,1046132,1046132,1046132,1098320,1116738,1136503,1160083,1185678,1185678,1185678,1240697,1259366,1284408,1306316,1328832,1328832,1328832,1381218,1381218,1417709,1437220,1458591,1458591,1458591,1496864,1510023,1525341,1541574,1556730,1556730,1556730,1582616,1594844,1605066,1617355,1628208,1628208,1628208,1648187,1656444,1665775,1675902,1684647,1684647,1684647,1702328,1702328,1712101,1720056,1730575,1730575,1730575,1751884,1762212,1773290,1785421,1797236,1797236,1797236,1819249,1829903,1842289,1854951,1854951,1854951,1854951,1879413,1893502,1910218,1928265,1928265,1928265,1928265,1958844,1982544,1982544,2024904,2050360,2050360,2050360,2111782,2137220,2176089,2211967,2252164,2252164,2252164,2336451,2370742,2412318,2456675,2499560,2499560,2499560,2593382,2629817,2670102,2705001,2743119,2743119,2743119,2822805,2851869,2883465,2913425,2941990,2941990,2941990,2989085,3005487,3023601,3041454,3056035,3056035,3056035,3086286,3096343,3107172,3121687,3133122,3133122,3133122,3153971,3161432,3170644,3180212,3188553,3188553,3188553,3204531,3130184,3136321,3142358,3149012,3149012,3149012,3160970,3164982,3172101,3178356,3183704,3183704,3183704,3195062,3200024,3206116,3212332,3212332,3212332,3212332,3228803,3234319,3234319,3247738,3255324,3255324,3255324,3270825,3275819,3284353,3291394,3291394,3300965,3300965,3311325,3317948,3326736,3336637,3347512,3347512,3347512,3370256,3376548,3387022,3396685,3407283,3407283,3407283,3428354,3428354,3446072,3456886,3468617,3468617,3468617,3488469,3496134,3504799,3514942,3524077,3524077,3524077,3540430,3544945,3551262,3559222,3567408,3567408,3567408,3581392,3586333,3592751,3598452,3604799,3604799,3604799,3615860,3619848,3625928,3631661,3636453,3636453,3636453,3647520,3652879,3657886,3663176,3668658,3668658,3668658,3678390,3682778,3687762,3693012,3697981,3697981,3697981,3707523,3711027,3715454,3729458,3733600,3733600,3733600,3741767,3745199,3749031,3753228,3757442,3757442,3757442,3764651,3768691,3773032,3777539,3782463,3782463,3782463,3792642,3799733,3808960,3821305,3833868,3833868,3833868,3866475,3880612,3897996,3915313,3937192,3937192,3937192,3971124,4015084,4041474,4069162,4100222,4100222,4100222,4161850,4189136,4219723,4249258,4280429,4280429,4280429,4342054,4368453,4395602,4422291,4447044,4447044,4447044,4502983,4523310,4545184,4566571,4588132,4588132,4588132,4627770,4643450,4660473,4677883,4693540,4693540,4693540,4719266,4733602,4745558,4758003,4770453,4770453,4770453,4794352,4804424,4815205,4822320,4831809,4831809,4831809,4847298,4855065,4861883,4871444,4877755,4877755,4877755,4887112,4892640,4898258,4903021,4907461,4907461,4907461,4915265,4918526,4922249,4926324,4929546,4929546,4929546,4935534,4937984,4940824,4943855
?,Spain,40.463667,-3.74922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,5,10,17,28,35,54,55,133,195,289,342,533,623,830,1043,1375,1772,2311,2808,3647,4365,5138,5982,6803,7716,8464,9387,10348,11198,11947,12641,13341,14045,14792,15447,16081,16606,17209,17756,18056,18708,19315,20002,20043,20453,20852,21282,21717,22157,22524,22902,23190,23521,23822,24275,24543,24543,25100,25264,25428,25613,25857,26070,26299,26478,26621,26744,26920,27104,27321,27459,27563,27563,27709,27778,27888,27940,28628,28678,28752,26834,27117,27117,27119,27121,27125,27127,27127,27127,27128,27133,27134,27135,27136,27136,27136,27136,27136,27136,27136,27136,27136,27136,27136,27136,28315,28322,28323,28324,28325,28327,28330,28338,28341,28343,28346,28355,28364,28368,28385,28385,28385,28388,28392,28396,28401,28403,28403,28403,28406,28409,28413,28416,28420,28420,28420,28422,28424,28426,28429,28432,28432,28432,28434,28436,28441,28443,28445,28445,28445,28472,28498,28499,28500,28503,28503,28503,28576,28581,28579,28605,28617,28617,28617,28646,28670,28797,28813,28838,28838,28838,28872,28924,28971,28996,29011,29011,29011,29094,29152,29194,29234,29418,29418,29418,29516,29594,29628,29699,29747,29747,29747,29848,30004,30243,30405,30495,30495,30495,30663,30904,31034,31118,31232,31232,31232,31411,31411,31791,31973,32086,32086,32086,32225,32486,32562,32688,32929,32929,32929,33124,33204,33413,33553,33775,33775,33775,33992,34210,34366,34521,34752,34752,34752,35031,35298,35466,35639,35878,35878,35878,36257,36495,38118,38486,38833,38833,38833,39345,39345,40105,40461,40769,40769,40769,41253,41688,42039,42291,42619,42619,42619,43131,43668,44037,44374,44668,44668,44668,45069,45511,45784,46038,46252,46252,46252,46646,46646,47019,47344,47624,47624,47624,48013,48401,48596,48777,48926,48926,48926,49260,49520,49698,49824,49824,49824,49824,50122,50442,50689,50837,50837,50837,50837,51078,51430,51430,51675,51874,51874,51874,52275,52683,52878,53079,53314,53314,53314,53769,54173,54637,55041,55441,55441,55441,56208,56794,57291,57806,58319,58319,58319,59081,59805,60370,60802,61386,61386,61386,62295,63061,63704,64217,64747,64747,64747,65449,65979,66316,66704,67101,67101,67101,67636,68079,68468,68813,69142,69142,69142,69609,69801,70247,70501,71138,71138,71138,71436,71727,71961,72085,72258,72258,72258,72424,72565,72793,72910,72910,72910,72910,73543,73744,73744,74420,75010,75010,75010,75199,75305,75459,75541,75541,75698,75698,75783,75911,76037,76179,76328,76328,76328,76525,76625,76756,76882,76981,76981,76981,77102,77102,77364,77496,77591,77591,77591,77738,77855,77943,78080,78216,78216,78216,78293,78399,78566,78726,78792,78792,78792,78895,79100,79208,79281,79339,79339,79339,79432,79502,79568,79601,79620,79620,79620,79711,79801,79855,79888,79905,79905,79905,79953,79983,80049,80049,80195,80196,80196,80236,80309,80332,80465,80501,80501,80501,80517,80579,80615,80634,80652,80652,80652,80689,80719,80748,80766,80779,80779,80779,80789,80829,80875,80883,80911,80911,80911,80934,80952,80969,80997,81003,81003,81003,81020,81033,81043,81084,81096,81096,81096,81119,81148,81166,81194,81221,81221,81221,81268,81323,81396,81442,81486,81486,81486,81643,81773,81844,81931,82006,82006,82006,82125,82227,82320,82407,82470,82470,82470,82595,82739,82883,83004,83136,83136,83136,83337,83527,83690,83861,84000,84000,84000,84146,84340,84472,84640,84795,84795,84795,84928,85066,85147,85218,85290,85290,85290,85393,85548,85638,85739,85783,85783,85783,85901,85983,86085,86185
